[25Mar2024 17:51:34.881] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, A_Dev, --version, 1.20.1, --gameDir, C:/Users/Zelda/Documents/PrismLauncher/instances/TheBigSMP/.minecraft, --assetsDir, C:/Users/Zelda/AppData/Roaming/PrismLauncher/assets, --assetIndex, 5, --uuid, 5edcc20e57fd493b99050c49cdec52d2, --accessToken, ????????, --userType, msa, --versionType, release, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.102, --fml.fmlVersion, 47.2.2, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412, --width, 854, --height, 480]
[25Mar2024 17:51:34.885] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.10 by Oracle Corporation; OS Windows 11 arch amd64 version 10.0
[25Mar2024 17:51:36.084] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[25Mar2024 17:51:36.141] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[25Mar2024 17:51:36.317] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[25Mar2024 17:51:36.403] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Zelda/AppData/Roaming/PrismLauncher/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23152!/ Service=ModLauncher Env=CLIENT
[25Mar2024 17:51:36.469] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 551.76, NVIDIA Corporation
[25Mar2024 17:52:09.394] [Render thread/INFO] [Supplementaries/]: Finished mod setup in: [27, 5, 0, 1, 0, 0, 16, 0] ms
[25Mar2024 17:52:09.426] [Render thread/INFO] [terrablender/]: Registered region ars_nouveau:overworld to index 5 for type OVERWORLD
[25Mar2024 17:52:09.429] [Worker-ResourceReload-9/INFO] [xaero.map.WorldMap/]: Loading Xaero's World Map - Stage 1/2
[25Mar2024 17:52:09.432] [Placebo Patreon Trail Loader/INFO] [placebo/]: Loading patreon trails data...
[25Mar2024 17:52:09.436] [Placebo Patreon Wing Loader/INFO] [placebo/]: Loading patreon wing data...
[25Mar2024 17:52:09.462] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [corpse] Found status: AHEAD Current: 1.20.1-1.0.12 Target: null
[25Mar2024 17:52:09.470] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mcwbridges] Starting version check at https://raw.githubusercontent.com/sketchmacaw/macawsmods/master/bridges.json
[25Mar2024 17:52:09.478] [Placebo Patreon Trail Loader/INFO] [placebo/]: Loaded 38 patreon trails.
[25Mar2024 17:52:09.481] [Worker-ResourceReload-7/INFO] [de.keksuccino.konkrete.Konkrete/]: [KONKRETE] Client-side libs ready to use!
[25Mar2024 17:52:09.484] [Placebo Patreon Wing Loader/INFO] [placebo/]: Loaded 28 patreon wings.
[25Mar2024 17:52:09.499] [Worker-ResourceReload-12/INFO] [Sound Physics - General/]: Reloading reverb parameters
[25Mar2024 17:52:09.505] [Worker-ResourceReload-11/INFO] [SpectreLib/]: Registering config screens for mod comforts with 1 config(s)
[25Mar2024 17:52:09.518] [Worker-ResourceReload-6/INFO] [xaero.common.MinimapLogs/]: Loading Xaero's Minimap - Stage 1/2
[25Mar2024 17:52:09.542] [Worker-ResourceReload-5/INFO] [quark-zeta/]: Dispatching ForgeZClientSetup (as ZClientSetup) to 39 listeners
[25Mar2024 17:52:09.565] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mcwbridges] Found status: AHEAD Current: 2.1.1 Target: null
[25Mar2024 17:52:09.565] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mcwtrpdoors] Starting version check at https://raw.githubusercontent.com/sketchmacaw/macawsmods/master/trapdoors.json
[25Mar2024 17:52:09.628] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mcwtrpdoors] Found status: UP_TO_DATE Current: 1.1.2 Target: null
[25Mar2024 17:52:09.628] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mcwfences] Starting version check at https://raw.githubusercontent.com/sketchmacaw/macawsmods/master/fences.json
[25Mar2024 17:52:09.642] [Worker-ResourceReload-12/INFO] [Sound Physics - General/]: Using Cloth Config GUI
[25Mar2024 17:52:09.651] [Worker-ResourceReload-8/INFO] [voicechat/]: [voicechat] Using Cloth Config GUI
[25Mar2024 17:52:09.653] [Worker-ResourceReload-8/INFO] [voicechat/]: [voicechat] Loading Opus
[25Mar2024 17:52:09.766] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mcwfences] Found status: UP_TO_DATE Current: 1.1.1 Target: null
[25Mar2024 17:52:09.766] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [searchables] Starting version check at https://updates.blamejared.com/get?n=searchables&gv=1.20.1
[25Mar2024 17:52:09.812] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [searchables] Found status: BETA Current: 1.0.2 Target: 1.0.2
[25Mar2024 17:52:09.812] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [cumulus_menus] Starting version check at https://github.com/The-Aether-Team/Cumulus/raw/1.20.1-develop/update.json
[25Mar2024 17:52:09.871] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [cumulus_menus] Found status: UP_TO_DATE Current: 1.20.1-1.0.0-neoforge Target: null
[25Mar2024 17:52:09.872] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [cfm] Starting version check at https://mrcrayfish.com/modupdatejson?id=cfm
[25Mar2024 17:52:10.327] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'torchmaster:blockstates/invisible_light.json' missing model for variant: 'torchmaster:invisible_light#'
[25Mar2024 17:52:10.327] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'torchmaster:blockstates/invisible_light.json' in resourcepack: 'mod_resources': Neither 'variants' nor 'multipart' found
[25Mar2024 17:52:10.881] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [cfm] Found status: BETA Current: 7.0.0-pre36 Target: 7.0.0-pre36
[25Mar2024 17:52:10.881] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [framework] Starting version check at https://mrcrayfish.com/modupdatejson?id=framework
[25Mar2024 17:52:10.915] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=1,roof=true'
[25Mar2024 17:52:10.915] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=0,roof=true'
[25Mar2024 17:52:10.915] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=3,roof=true'
[25Mar2024 17:52:10.915] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=10,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=11,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=9,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=2,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=7,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=4,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=8,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=14,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=12,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=13,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=13,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=3,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=14,roof=true'
[25Mar2024 17:52:10.916] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=11,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=2,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=5,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=15,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=9,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=15,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=6,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=12,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=8,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=0,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=7,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=4,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=5,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=6,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=10,roof=true'
[25Mar2024 17:52:10.917] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=1,roof=true'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=west,half=true,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=north,half=true,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=north,half=false,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=west,half=false,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=south,half=true,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=south,half=false,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=east,half=true,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_indicator.json' missing model for variant: 'storagedrawers:meta_indicator#facing=east,half=false,slots=3'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_comp_indicator.json' missing model for variant: 'storagedrawers:meta_comp_indicator#facing=north,half=true'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_comp_indicator.json' missing model for variant: 'storagedrawers:meta_comp_indicator#facing=south,half=true'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_comp_indicator.json' missing model for variant: 'storagedrawers:meta_comp_indicator#facing=west,half=true'
[25Mar2024 17:52:11.341] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'storagedrawers:blockstates/meta_comp_indicator.json' missing model for variant: 'storagedrawers:meta_comp_indicator#facing=east,half=true'
[25Mar2024 17:52:11.781] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [framework] Found status: BETA Current: 0.6.27 Target: 0.6.27
[25Mar2024 17:52:11.781] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [gamemenumodoption] Starting version check at https://raw.githubusercontent.com/MORIMORI0317/GameMenuModOption/master/version_check.json
[25Mar2024 17:52:11.817] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [gamemenumodoption] Found status: UP_TO_DATE Current: 2.2.1 Target: null
[25Mar2024 17:52:11.817] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [betteranimationscollection] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/betteranimationscollection.json
[25Mar2024 17:52:11.872] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [betteranimationscollection] Found status: UP_TO_DATE Current: 8.0.0 Target: null
[25Mar2024 17:52:11.872] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [puzzlesapi] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/puzzlesapi.json
[25Mar2024 17:52:11.907] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [puzzlesapi] Found status: BETA Current: 8.1.4 Target: null
[25Mar2024 17:52:11.907] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mutantmonsters] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/mutantmonsters.json
[25Mar2024 17:52:11.956] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mutantmonsters] Found status: UP_TO_DATE Current: 8.0.7 Target: null
[25Mar2024 17:52:11.956] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [easymagic] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/easymagic.json
[25Mar2024 17:52:11.994] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [easymagic] Found status: UP_TO_DATE Current: 8.0.1 Target: null
[25Mar2024 17:52:11.995] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [visualworkbench] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/visualworkbench.json
[25Mar2024 17:52:12.034] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [visualworkbench] Found status: UP_TO_DATE Current: 8.0.0 Target: null
[25Mar2024 17:52:12.034] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [attributefix] Starting version check at https://updates.blamejared.com/get?n=attributefix&gv=1.20.1
[25Mar2024 17:52:12.106] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [attributefix] Found status: BETA Current: 21.0.4 Target: 21.0.4
[25Mar2024 17:52:12.106] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [clumps] Starting version check at https://updates.blamejared.com/get?n=clumps&gv=1.20.1
[25Mar2024 17:52:12.154] [Render thread/INFO] [xaero.common.MinimapLogs/]: Loading Xaero's Minimap - Stage 2/2
[25Mar2024 17:52:12.166] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [clumps] Found status: BETA Current: 12.0.0.3 Target: 12.0.0.3
[25Mar2024 17:52:12.166] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [strawstatues] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/strawstatues.json
[25Mar2024 17:52:12.212] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [strawstatues] Found status: OUTDATED Current: 8.0.2 Target: 8.0.3
[25Mar2024 17:52:12.213] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mighty_mail] Starting version check at https://mrcrayfish.com/modupdatejson?id=mighty_mail
[25Mar2024 17:52:12.482] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'deeperdarker:sculk_tendrils_plant#inventory' referenced from: deeperdarker:sculk_tendrils_plant#inventory: java.io.FileNotFoundException: deeperdarker:models/item/sculk_tendrils_plant.json
[25Mar2024 17:52:12.482] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'deeperdarker:sculk_vines_plant#inventory' referenced from: deeperdarker:sculk_vines_plant#inventory: java.io.FileNotFoundException: deeperdarker:models/item/sculk_vines_plant.json
[25Mar2024 17:52:12.482] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'deeperdarker:otherside_portal#inventory' referenced from: deeperdarker:otherside_portal#inventory: java.io.FileNotFoundException: deeperdarker:models/item/otherside_portal.json
[25Mar2024 17:52:12.503] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:brass_drone' referenced from: create_sa:brass_drone_item#inventory: java.io.FileNotFoundException: minecraft:models/brass_drone.json
[25Mar2024 17:52:12.503] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'minecraft:flamethrower' referenced from: create_sa:flamethrower#inventory: java.io.FileNotFoundException: minecraft:models/flamethrower.json
[25Mar2024 17:52:12.524] [Worker-ResourceReload-0/INFO] [quark-zeta/]: Dispatching ForgeZAddModels (as ZAddModels) to 5 listeners
[25Mar2024 17:52:12.574] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'supplementaries:block/hanging_flower_pot_rope' referenced from: supplementaries:block/hanging_flower_pot_rope: java.io.FileNotFoundException: supplementaries:models/block/hanging_flower_pot_rope.json
[25Mar2024 17:52:12.574] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'jeg:special/test' referenced from: jeg:special/test: java.io.FileNotFoundException: jeg:models/special/test.json
[25Mar2024 17:52:12.816] [Render thread/INFO] [xaero.common.MinimapLogs/]: Registered player tracker system: minimap_synced
[25Mar2024 17:52:12.816] [Render thread/INFO] [xaero.common.MinimapLogs/]: Xaero's Minimap: World Map found!
[25Mar2024 17:52:12.816] [Render thread/INFO] [xaero.common.MinimapLogs/]: No Optifine!
[25Mar2024 17:52:12.816] [Render thread/INFO] [xaero.common.MinimapLogs/]: Xaero's Minimap: No Vivecraft!
[25Mar2024 17:52:12.817] [Render thread/INFO] [xaero.common.MinimapLogs/]: Xaero's Minimap: Framed Blocks found!
[25Mar2024 17:52:12.818] [Render thread/INFO] [xaero.common.MinimapLogs/]: Xaero's Minimap: Iris found!
[25Mar2024 17:52:12.818] [Render thread/INFO] [xaero.map.WorldMap/]: Loading Xaero's World Map - Stage 2/2
[25Mar2024 17:52:12.822] [Render thread/INFO] [xaero.map.WorldMap/]: New world map region cache hash code: -413293874
[25Mar2024 17:52:12.823] [Render thread/INFO] [xaero.map.WorldMap/]: Registered player tracker system: map_synced
[25Mar2024 17:52:12.828] [Render thread/INFO] [xaero.map.WorldMap/]: Xaero's WorldMap Mod: Xaero's minimap found!
[25Mar2024 17:52:12.830] [Render thread/INFO] [xaero.map.WorldMap/]: Registered player tracker system: minimap_synced
[25Mar2024 17:52:12.830] [Render thread/INFO] [xaero.map.WorldMap/]: No Optifine!
[25Mar2024 17:52:12.830] [Render thread/INFO] [xaero.map.WorldMap/]: Xaero's World Map: No Vivecraft!
[25Mar2024 17:52:12.831] [Render thread/INFO] [xaero.map.WorldMap/]: Xaero's World Map: Framed Blocks found!
[25Mar2024 17:52:12.831] [Render thread/INFO] [xaero.map.WorldMap/]: Xaero's World Map: Iris found!
[25Mar2024 17:52:13.140] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [mighty_mail] Found status: BETA Current: 1.0.14 Target: 1.0.14
[25Mar2024 17:52:13.140] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [puzzlesaccessapi] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/puzzlesaccessapi.json
[25Mar2024 17:52:13.161] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [puzzlesaccessapi] Found status: BETA Current: 8.0.7 Target: null
[25Mar2024 17:52:13.162] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [voicechat] Starting version check at https://update.maxhenkel.de/forge/voicechat
[25Mar2024 17:52:13.203] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [voicechat] Found status: OUTDATED Current: 1.20.1-2.5.9 Target: 1.20.1-2.5.10
[25Mar2024 17:52:13.203] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [sound_physics_remastered] Starting version check at https://update.maxhenkel.de/forge/sound_physics_remastered
[25Mar2024 17:52:13.243] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [sound_physics_remastered] Found status: AHEAD Current: 1.20.1-1.3.1 Target: null
[25Mar2024 17:52:13.243] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [enchdesc] Starting version check at https://updates.blamejared.com/get?n=enchdesc&gv=1.20.1
